"ANNEE","C_REGION","L_REGION","C_DEPT","N_DEPT","C_TYP_REG_DECHET","L_TYP_REG_DECHET","TONNAGE_T","VA_POPANNEE","RATIO_KG_HAB"
"2009","76","Occitanie","46","Lot","08C","Verre",6718.34,173562,38.71
"2009","76","Occitanie","48","Lozère","08A","Ordures ménagères résiduelles",22393.06,77163,290.2
"2009","76","Occitanie","48","Lozère","08B","Emballages, journaux-magazines",3193.15,77163,41.38
"2009","76","Occitanie","48","Lozère","08C","Verre",2664.4,77163,34.53
"2009","76","Occitanie","65","Hautes-Pyrénées","08A","Ordures ménagères résiduelles",74224.49,229670,323.18
"2009","76","Occitanie","65","Hautes-Pyrénées","08B","Emballages, journaux-magazines",14794.79,229670,64.42
"2009","76","Occitanie","65","Hautes-Pyrénées","08C","Verre",7513.78,229670,32.72
"2009","76","Occitanie","66","Pyrénées-Orientales","08A","Ordures ménagères résiduelles",171142.63,445890,383.82
"2009","76","Occitanie","66","Pyrénées-Orientales","08B","Emballages, journaux-magazines",21844.77,445890,48.99
"2009","76","Occitanie","66","Pyrénées-Orientales","08C","Verre",13267.38,445890,29.75
"2009","76","Occitanie","81","Tarn","08A","Ordures ménagères résiduelles",99683.91,374018,266.52
"2009","76","Occitanie","81","Tarn","08B","Emballages, journaux-magazines",21753.97,374018,58.16
"2009","76","Occitanie","81","Tarn","08C","Verre",9420.91,374018,25.19
"2009","76","Occitanie","82","Tarn-et-Garonne","08A","Ordures ménagères résiduelles",66988.41,239291,279.95
"2009","76","Occitanie","82","Tarn-et-Garonne","08B","Emballages, journaux-magazines",14387.82,239291,60.13
"2009","76","Occitanie","82","Tarn-et-Garonne","08C","Verre",8025.81,239291,33.54
"2009","52","Pays de la Loire","44","Loire-Atlantique","08A","Ordures ménagères résiduelles",313925.5,1266358,247.9
"2009","52","Pays de la Loire","44","Loire-Atlantique","08B","Emballages, journaux-magazines",65598.88,1266358,51.8
"2009","52","Pays de la Loire","44","Loire-Atlantique","08C","Verre",47698.52,1266358,37.67
"2009","52","Pays de la Loire","49","Maine-et-Loire","08A","Ordures ménagères résiduelles",155963.97,780082,199.93
"2009","52","Pays de la Loire","49","Maine-et-Loire","08B","Emballages, journaux-magazines",43736.8,780082,56.07
"2009","52","Pays de la Loire","49","Maine-et-Loire","08C","Verre",29641.27,780082,38
"2009","52","Pays de la Loire","53","Mayenne","08A","Ordures ménagères résiduelles",71384.66,305147,233.94
"2009","52","Pays de la Loire","53","Mayenne","08B","Emballages, journaux-magazines",11228.13,305147,36.8
"2009","52","Pays de la Loire","53","Mayenne","08C","Verre",10071.42,305147,33.01
"2009","52","Pays de la Loire","72","Sarthe","08A","Ordures ménagères résiduelles",133077.31,561050,237.19
"2009","52","Pays de la Loire","72","Sarthe","08B","Emballages, journaux-magazines",28050.26,561050,50
"2009","52","Pays de la Loire","72","Sarthe","08C","Verre",19410.18,561050,34.6
"2009","52","Pays de la Loire","85","Vendée","08A","Ordures ménagères résiduelles",150046.42,626411,239.53
"2009","52","Pays de la Loire","85","Vendée","08B","Emballages, journaux-magazines",38209.99,626411,61
"2009","52","Pays de la Loire","85","Vendée","08C","Verre",30597.74,626411,48.85
"2009","93","Provence-Alpes-Côte d'Azur","04","Alpes-de-Haute-Provence","08A","Ordures ménagères résiduelles",61807.96,159450,387.63
"2009","93","Provence-Alpes-Côte d'Azur","04","Alpes-de-Haute-Provence","08B","Emballages, journaux-magazines",5857.49,159450,36.74
"2009","93","Provence-Alpes-Côte d'Azur","04","Alpes-de-Haute-Provence","08C","Verre",4982.31,159450,31.25
"2009","93","Provence-Alpes-Côte d'Azur","05","Hautes-Alpes","08A","Ordures ménagères résiduelles",52641.09,135836,387.53
"2009","93","Provence-Alpes-Côte d'Azur","05","Hautes-Alpes","08B","Emballages, journaux-magazines",6656.72,135836,49.01
"2009","93","Provence-Alpes-Côte d'Azur","05","Hautes-Alpes","08C","Verre",5291.26,135836,38.95
"2009","93","Provence-Alpes-Côte d'Azur","06","Alpes-Maritimes","08A","Ordures ménagères résiduelles",487684,1079100,451.94
"2009","93","Provence-Alpes-Côte d'Azur","06","Alpes-Maritimes","08B","Emballages, journaux-magazines",43165.78,1079100,40
"2009","93","Provence-Alpes-Côte d'Azur","06","Alpes-Maritimes","08C","Verre",24431.98,1079100,22.64
"2009","93","Provence-Alpes-Côte d'Azur","06","Alpes-Maritimes","08D","Déchets de produits alimentaires",155,1079100,0.14
"2009","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône","08A","Ordures ménagères résiduelles",797275.97,1967299,405.26
"2009","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône","08B","Emballages, journaux-magazines",52309.8,1967299,26.59
"2009","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône","08C","Verre",27354.38,1967299,13.9
"2009","93","Provence-Alpes-Côte d'Azur","83","Var","08A","Ordures ménagères résiduelles",482363.44,1007303,478.87
"2009","93","Provence-Alpes-Côte d'Azur","83","Var","08B","Emballages, journaux-magazines",36242.71,1007303,35.98
"2009","93","Provence-Alpes-Côte d'Azur","83","Var","08C","Verre",25877.43,1007303,25.69
"2009","93","Provence-Alpes-Côte d'Azur","84","Vaucluse","08A","Ordures ménagères résiduelles",202492.62,540065,374.94
"2009","93","Provence-Alpes-Côte d'Azur","84","Vaucluse","08B","Emballages, journaux-magazines",17596.61,540065,32.58
"2009","93","Provence-Alpes-Côte d'Azur","84","Vaucluse","08C","Verre",12859,540065,23.81
"2011","84","Auvergne-Rhône-Alpes","01","Ain","08A","Ordures ménagères résiduelles",133143.66,603827,220.5
"2011","84","Auvergne-Rhône-Alpes","01","Ain","08B","Emballages, journaux-magazines",24779.2,603827,41.04
"2011","84","Auvergne-Rhône-Alpes","01","Ain","08C","Verre",20039.7,603827,33.19
"2011","84","Auvergne-Rhône-Alpes","03","Allier","08A","Ordures ménagères résiduelles",100069.65,342729,291.98
"2011","84","Auvergne-Rhône-Alpes","03","Allier","08B","Emballages, journaux-magazines",17068.53,342729,49.8
"2011","84","Auvergne-Rhône-Alpes","03","Allier","08C","Verre",10295.04,342729,30.04
"2011","84","Auvergne-Rhône-Alpes","07","Ardèche","08A","Ordures ménagères résiduelles",85587.86,317277,269.76
"2011","84","Auvergne-Rhône-Alpes","07","Ardèche","08B","Emballages, journaux-magazines",12676.77,317277,39.95
"2011","84","Auvergne-Rhône-Alpes","07","Ardèche","08C","Verre",11019.03,317277,34.73
"2011","84","Auvergne-Rhône-Alpes","15","Cantal","08A","Ordures ménagères résiduelles",55762.07,147577,377.85
"2011","84","Auvergne-Rhône-Alpes","15","Cantal","08B","Emballages, journaux-magazines",5489.97,147577,37.2
"2011","84","Auvergne-Rhône-Alpes","15","Cantal","08C","Verre",4490.73,147577,30.43
"2011","84","Auvergne-Rhône-Alpes","26","Drôme","08A","Ordures ménagères résiduelles",129488.86,487993,265.35
"2011","84","Auvergne-Rhône-Alpes","26","Drôme","08B","Emballages, journaux-magazines",20155.49,487993,41.3
"2011","84","Auvergne-Rhône-Alpes","26","Drôme","08C","Verre",14439.53,487993,29.59
"2011","84","Auvergne-Rhône-Alpes","38","Isère","08A","Ordures ménagères résiduelles",287665.56,1215212,236.72
"2011","84","Auvergne-Rhône-Alpes","38","Isère","08B","Emballages, journaux-magazines",64194.3,1215212,52.83
"2011","84","Auvergne-Rhône-Alpes","38","Isère","08C","Verre",32726.59,1215212,26.93
"2011","84","Auvergne-Rhône-Alpes","42","Loire","08A","Ordures ménagères résiduelles",192043.84,749053,256.38
"2011","84","Auvergne-Rhône-Alpes","42","Loire","08B","Emballages, journaux-magazines",33205.29,749053,44.33
"2011","84","Auvergne-Rhône-Alpes","42","Loire","08C","Verre",17798.47,749053,23.76
"2011","84","Auvergne-Rhône-Alpes","43","Haute-Loire","08A","Ordures ménagères résiduelles",54363.22,224907,241.71
"2011","84","Auvergne-Rhône-Alpes","43","Haute-Loire","08B","Emballages, journaux-magazines",10307.25,224907,45.83
"2011","84","Auvergne-Rhône-Alpes","43","Haute-Loire","08C","Verre",6314.28,224907,28.08
"2011","84","Auvergne-Rhône-Alpes","63","Puy-de-Dôme","08A","Ordures ménagères résiduelles",154252.67,635469,242.74
"2011","84","Auvergne-Rhône-Alpes","63","Puy-de-Dôme","08B","Emballages, journaux-magazines",42050.48,635469,66.17
"2011","84","Auvergne-Rhône-Alpes","63","Puy-de-Dôme","08C","Verre",17805.66,635469,28.02
"2011","84","Auvergne-Rhône-Alpes","63","Puy-de-Dôme","08D","Déchets de produits alimentaires",9862.18,635469,15.52
"2011","84","Auvergne-Rhône-Alpes","69","Rhône","08A","Ordures ménagères résiduelles",412392.14,1744236,236.43
"2011","84","Auvergne-Rhône-Alpes","69","Rhône","08B","Emballages, journaux-magazines",85021.44,1744236,48.74
"2011","84","Auvergne-Rhône-Alpes","69","Rhône","08C","Verre",38617.61,1744236,22.14
"2011","84","Auvergne-Rhône-Alpes","73","Savoie","08A","Ordures ménagères résiduelles",133910.16,418949,319.63
"2011","84","Auvergne-Rhône-Alpes","73","Savoie","08B","Emballages, journaux-magazines",23263.7,418949,55.53
"2011","84","Auvergne-Rhône-Alpes","73","Savoie","08C","Verre",19729.6,418949,47.09
"2011","84","Auvergne-Rhône-Alpes","74","Haute-Savoie","08A","Ordures ménagères résiduelles",232239.7,746994,310.9
"2011","84","Auvergne-Rhône-Alpes","74","Haute-Savoie","08B","Emballages, journaux-magazines",33200.49,746994,44.45
"2011","84","Auvergne-Rhône-Alpes","74","Haute-Savoie","08C","Verre",30508.2,746994,40.84
"2011","27","Bourgogne-Franche-Comté","21","Cote-d'Or","08A","Ordures ménagères résiduelles",133321.86,525931,253.5
"2011","27","Bourgogne-Franche-Comté","21","Cote-d'Or","08B","Emballages, journaux-magazines",29264.51,525931,55.64
"2011","27","Bourgogne-Franche-Comté","21","Cote-d'Or","08C","Verre",19705.48,525931,37.47
"2011","27","Bourgogne-Franche-Comté","25","Doubs","08A","Ordures ménagères résiduelles",120625.18,529103,227.98
"2011","27","Bourgogne-Franche-Comté","25","Doubs","08B","Emballages, journaux-magazines",36923.29,529103,69.78
"2011","27","Bourgogne-Franche-Comté","25","Doubs","08C","Verre",19782.34,529103,37.39
"2011","27","Bourgogne-Franche-Comté","39","Jura","08A","Ordures ménagères résiduelles",52357.27,261294,200.38
"2011","27","Bourgogne-Franche-Comté","39","Jura","08B","Emballages, journaux-magazines",17638.45,261294,67.5
"2011","27","Bourgogne-Franche-Comté","39","Jura","08C","Verre",10936.48,261294,41.86
"2011","27","Bourgogne-Franche-Comté","58","Nièvre","08A","Ordures ménagères résiduelles",46139.22,218341,211.32
"2011","27","Bourgogne-Franche-Comté","58","Nièvre","08B","Emballages, journaux-magazines",11602.55,218341,53.14
"2011","27","Bourgogne-Franche-Comté","58","Nièvre","08C","Verre",9104.83,218341,41.7
"2011","27","Bourgogne-Franche-Comté","70","Haute-Saône","08A","Ordures ménagères résiduelles",44955.16,239695,187.55
"2011","27","Bourgogne-Franche-Comté","70","Haute-Saône","08B","Emballages, journaux-magazines",13052.84,239695,54.46
"2011","27","Bourgogne-Franche-Comté","70","Haute-Saône","08C","Verre",9850.98,239695,41.1
"2011","27","Bourgogne-Franche-Comté","71","Saône-et-Loire","08A","Ordures ménagères résiduelles",127745.92,555999,229.76
"2011","27","Bourgogne-Franche-Comté","71","Saône-et-Loire","08B","Emballages, journaux-magazines",33919.83,555999,61.01
"2011","27","Bourgogne-Franche-Comté","71","Saône-et-Loire","08C","Verre",20184.37,555999,36.3
"2011","27","Bourgogne-Franche-Comté","89","Yonne","08A","Ordures ménagères résiduelles",97730.64,342463,285.38
"2011","27","Bourgogne-Franche-Comté","89","Yonne","08B","Emballages, journaux-magazines",13906.82,342463,40.61
"2011","27","Bourgogne-Franche-Comté","89","Yonne","08C","Verre",11572.8,342463,33.79
"2011","27","Bourgogne-Franche-Comté","90","Territoire-de-Belfort","08A","Ordures ménagères résiduelles",40247.7,143348,280.77
"2011","27","Bourgogne-Franche-Comté","90","Territoire-de-Belfort","08B","Emballages, journaux-magazines",6672.22,143348,46.55
"2011","27","Bourgogne-Franche-Comté","90","Territoire-de-Belfort","08C","Verre",4456.29,143348,31.09
"2011","53","Bretagne","22","Cotes-d'Armor","08A","Ordures ménagères résiduelles",149990.85,594375,252.35
"2011","53","Bretagne","22","Cotes-d'Armor","08B","Emballages, journaux-magazines",30014.23,594375,50.5
"2011","53","Bretagne","22","Cotes-d'Armor","08C","Verre",29813.85,594375,50.16
"2011","53","Bretagne","29","Finistère","08A","Ordures ménagères résiduelles",239257.77,899870,265.88
"2011","53","Bretagne","29","Finistère","08B","Emballages, journaux-magazines",52010.42,899870,57.8
"2011","53","Bretagne","29","Finistère","08C","Verre",36743.78,899870,40.83
"2011","53","Bretagne","35","Ille-et-Vilaine","08A","Ordures ménagères résiduelles",213232.9,996439,213.99
"2011","53","Bretagne","35","Ille-et-Vilaine","08B","Emballages, journaux-magazines",51681.13,996439,51.87
"2011","53","Bretagne","35","Ille-et-Vilaine","08C","Verre",38957.54,996439,39.1
"2011","53","Bretagne","56","Morbihan","08A","Ordures ménagères résiduelles",170938.72,727083,235.1
"2011","53","Bretagne","56","Morbihan","08B","Emballages, journaux-magazines",40364.56,727083,55.52
"2011","53","Bretagne","56","Morbihan","08C","Verre",36740.39,727083,50.53
"2011","53","Bretagne","56","Morbihan","08D","Déchets de produits alimentaires",7588,727083,10.44
"2011","24","Centre-Val de Loire","18","Cher","08A","Ordures ménagères résiduelles",71088.77,311694,228.07
"2011","24","Centre-Val de Loire","18","Cher","08B","Emballages, journaux-magazines",15082.96,311694,48.39
"2011","24","Centre-Val de Loire","18","Cher","08C","Verre",11926.47,311694,38.26
"2011","24","Centre-Val de Loire","28","Eure-et-Loir","08A","Ordures ménagères résiduelles",118872.79,430416,276.18
"2011","24","Centre-Val de Loire","28","Eure-et-Loir","08B","Emballages, journaux-magazines",19574.03,430416,45.48
"2011","24","Centre-Val de Loire","28","Eure-et-Loir","08C","Verre",12894.7,430416,29.96
"2011","24","Centre-Val de Loire","36","Indre","08A","Ordures ménagères résiduelles",62044.08,230175,269.55
"2011","24","Centre-Val de Loire","36","Indre","08B","Emballages, journaux-magazines",8734.12,230175,37.95
"2011","24","Centre-Val de Loire","36","Indre","08C","Verre",9501.53,230175,41.28
"2011","24","Centre-Val de Loire","37","Indre-et-Loire","08A","Ordures ménagères résiduelles",137783.33,593683,232.08
"2011","24","Centre-Val de Loire","37","Indre-et-Loire","08B","Emballages, journaux-magazines",34014.58,593683,57.29
"2011","24","Centre-Val de Loire","37","Indre-et-Loire","08C","Verre",21773.33,593683,36.68
"2011","24","Centre-Val de Loire","41","Loir-et-Cher","08A","Ordures ménagères résiduelles",80535.93,331280,243.11
"2011","24","Centre-Val de Loire","41","Loir-et-Cher","08B","Emballages, journaux-magazines",14232.37,331280,42.96
"2011","24","Centre-Val de Loire","41","Loir-et-Cher","08C","Verre",12276.03,331280,37.06
"2011","24","Centre-Val de Loire","45","Loiret","08A","Ordures ménagères résiduelles",164281.28,659587,249.07
"2011","24","Centre-Val de Loire","45","Loiret","08B","Emballages, journaux-magazines",29137.03,659587,44.17
"2011","24","Centre-Val de Loire","45","Loiret","08C","Verre",18184.5,659587,27.57
"2011","94","Corse","2A","Corse-du-Sud","08A","Ordures ménagères résiduelles",69796.43,145846,478.56
"2011","94","Corse","2A","Corse-du-Sud","08B","Emballages, journaux-magazines",1618.3,145846,11.1
"2011","94","Corse","2A","Corse-du-Sud","08C","Verre",3016.3,145846,20.68
"2011","94","Corse","2B","Haute-Corse","08A","Ordures ménagères résiduelles",84837.92,168640,503.07
"2011","94","Corse","2B","Haute-Corse","08B","Emballages, journaux-magazines",5136.62,168640,30.46
"2011","94","Corse","2B","Haute-Corse","08C","Verre",5582.77,168640,33.1
"2011","97","DROM-COM","971","Guadeloupe","08A","Ordures ménagères résiduelles",167805.45,404635,414.71
"2011","97","DROM-COM","971","Guadeloupe","08B","Emballages, journaux-magazines",2079.94,404635,5.14
"2011","97","DROM-COM","971","Guadeloupe","08C","Verre",2408.7,404635,5.95
"2011","97","DROM-COM","972","Martinique","08A","Ordures ménagères résiduelles",134911.36,392291,343.91
"2011","97","DROM-COM","972","Martinique","08B","Emballages, journaux-magazines",2657.24,392291,6.77
"2011","97","DROM-COM","972","Martinique","08C","Verre",1645.66,392291,4.19
"2011","97","DROM-COM","972","Martinique","08D","Déchets de produits alimentaires",1987.06,392291,5.07
"2011","97","DROM-COM","973","Guyane","08A","Ordures ménagères résiduelles",92260.23,237549,388.38
"2011","97","DROM-COM","973","Guyane","08B","Emballages, journaux-magazines",261.78,237549,1.1
"2011","97","DROM-COM","973","Guyane","08C","Verre",976.22,237549,4.11
"2011","97","DROM-COM","974","La Réunion","08A","Ordures ménagères résiduelles",260899.4,828581,314.87
"2011","97","DROM-COM","974","La Réunion","08B","Emballages, journaux-magazines",30227.45,828581,36.48
"2011","97","DROM-COM","974","La Réunion","08C","Verre",8581.92,828581,10.36
"2011","97","DROM-COM","978","Saint-Martin","08A","Ordures ménagères résiduelles",15577,36286,429.28
"2011","97","DROM-COM","978","Saint-Martin","08B","Emballages, journaux-magazines",84,36286,2.31
"2011","97","DROM-COM","978","Saint-Martin","08C","Verre",249,36286,6.86
"2011","97","DROM-COM","987","Polynésie française","08A","Ordures ménagères résiduelles",79589.72,268270,296.68
"2011","97","DROM-COM","987","Polynésie française","08B","Emballages, journaux-magazines",7025.87,268270,26.19
"2011","97","DROM-COM","987","Polynésie française","08C","Verre",2405.21,268270,8.97
"2011","44","Grand Est","08","Ardennes","08A","Ordures ménagères résiduelles",77925.79,283110,275.25
"2011","44","Grand Est","08","Ardennes","08B","Emballages, journaux-magazines",15223.77,283110,53.77
"2011","44","Grand Est","08","Ardennes","08C","Verre",9886.35,283110,34.92
"2011","44","Grand Est","10","Aube","08A","Ordures ménagères résiduelles",86635.22,303997,284.99
"2011","44","Grand Est","10","Aube","08B","Emballages, journaux-magazines",13730.42,303997,45.17
"2011","44","Grand Est","10","Aube","08C","Verre",13122.13,303997,43.17
"2011","44","Grand Est","51","Marne","08A","Ordures ménagères résiduelles",145632.03,566571,257.04
